lat,lon,anom,init_year,init_month
2.5,-33.5,11.28,2026,4
2.5,-32.5,11.51,2026,4
2.5,-31.5,11.68,2026,4
2.5,-30.5,11.54,2026,4
1.5,-89.5,5.34,2026,4
1.5,-88.5,5.27,2026,4
1.5,-87.5,5.24,2026,4
1.5,-86.5,5.12,2026,4
1.5,-85.5,4.84,2026,4
1.5,-84.5,4.78,2026,4
1.5,-83.5,5.13,2026,4
1.5,-82.5,5.96,2026,4
1.5,-81.5,7.43,2026,4
1.5,-80.5,9.22,2026,4
1.5,-79.5,11.2,2026,4
1.5,-78.5,12.57,2026,4
1.5,-77.5,10.15,2026,4
1.5,-76.5,7.81,2026,4
1.5,-75.5,11.5,2026,4
1.5,-74.5,11.14,2026,4
1.5,-73.5,11.55,2026,4
1.5,-72.5,12.06,2026,4
1.5,-71.5,12.29,2026,4
1.5,-70.5,12.0,2026,4
1.5,-69.5,12.07,2026,4
1.5,-68.5,11.6,2026,4
1.5,-67.5,11.84,2026,4
1.5,-66.5,11.66,2026,4
1.5,-65.5,10.23,2026,4
1.5,-64.5,8.93,2026,4
1.5,-63.5,8.89,2026,4
1.5,-62.5,9.99,2026,4
1.5,-61.5,10.93,2026,4
1.5,-60.5,10.53,2026,4
1.5,-59.5,9.33,2026,4
1.5,-58.5,9.0,2026,4
1.5,-57.5,8.72,2026,4
1.5,-56.5,7.63,2026,4
1.5,-55.5,6.39,2026,4
1.5,-54.5,6.68,2026,4
1.5,-53.5,7.05,2026,4
1.5,-52.5,8.15,2026,4
1.5,-51.5,10.28,2026,4
1.5,-50.5,13.26,2026,4
1.5,-49.5,14.97,2026,4
1.5,-48.5,12.0,2026,4
1.5,-47.5,10.94,2026,4
1.5,-46.5,11.16,2026,4
1.5,-45.5,11.08,2026,4
1.5,-44.5,10.46,2026,4
1.5,-43.5,9.95,2026,4
1.5,-42.5,10.03,2026,4
1.5,-41.5,10.58,2026,4
1.5,-40.5,11.1,2026,4
1.5,-39.5,11.34,2026,4
1.5,-38.5,11.37,2026,4
1.5,-37.5,11.23,2026,4
1.5,-36.5,11.08,2026,4
1.5,-35.5,10.85,2026,4
1.5,-34.5,10.35,2026,4
1.5,-33.5,10.22,2026,4
1.5,-32.5,10.28,2026,4
1.5,-31.5,10.31,2026,4
1.5,-30.5,9.98,2026,4
0.5,-89.5,3.34,2026,4
0.5,-88.5,3.24,2026,4
0.5,-87.5,3.05,2026,4
0.5,-86.5,2.76,2026,4
0.5,-85.5,2.4,2026,4
0.5,-84.5,2.1,2026,4
0.5,-83.5,1.96,2026,4
0.5,-82.5,2.43,2026,4
0.5,-81.5,3.56,2026,4
0.5,-80.5,5.21,2026,4
0.5,-79.5,7.89,2026,4
0.5,-78.5,12.94,2026,4
0.5,-77.5,6.09,2026,4
0.5,-76.5,9.97,2026,4
0.5,-75.5,11.73,2026,4
0.5,-74.5,12.15,2026,4
0.5,-73.5,12.09,2026,4
0.5,-72.5,11.81,2026,4
0.5,-71.5,11.71,2026,4
0.5,-70.5,11.14,2026,4
0.5,-69.5,10.78,2026,4
0.5,-68.5,11.46,2026,4
0.5,-67.5,11.24,2026,4
0.5,-66.5,10.34,2026,4
0.5,-65.5,9.58,2026,4
0.5,-64.5,9.9,2026,4
0.5,-63.5,9.98,2026,4
0.5,-62.5,10.19,2026,4
0.5,-61.5,10.68,2026,4
0.5,-60.5,11.0,2026,4
0.5,-59.5,10.25,2026,4
0.5,-58.5,9.23,2026,4
0.5,-57.5,8.89,2026,4
0.5,-56.5,8.15,2026,4
0.5,-55.5,6.63,2026,4
0.5,-54.5,6.77,2026,4
0.5,-53.5,6.79,2026,4
0.5,-52.5,7.24,2026,4
0.5,-51.5,8.83,2026,4
0.5,-50.5,10.98,2026,4
0.5,-49.5,15.53,2026,4
0.5,-48.5,13.61,2026,4
0.5,-47.5,11.64,2026,4
0.5,-46.5,10.78,2026,4
0.5,-45.5,10.45,2026,4
0.5,-44.5,10.29,2026,4
0.5,-43.5,9.88,2026,4
0.5,-42.5,9.84,2026,4
0.5,-41.5,10.5,2026,4
0.5,-40.5,11.04,2026,4
0.5,-39.5,11.18,2026,4
0.5,-38.5,11.08,2026,4
0.5,-37.5,10.99,2026,4
0.5,-36.5,10.64,2026,4
0.5,-35.5,10.26,2026,4
0.5,-34.5,9.82,2026,4
0.5,-33.5,9.37,2026,4
0.5,-32.5,9.1,2026,4
0.5,-31.5,8.77,2026,4
0.5,-30.5,8.43,2026,4
-0.5,-89.5,2.44,2026,4
-0.5,-88.5,2.27,2026,4
-0.5,-87.5,2.06,2026,4
-0.5,-86.5,1.7,2026,4
-0.5,-85.5,1.3,2026,4
-0.5,-84.5,0.95,2026,4
-0.5,-83.5,0.72,2026,4
-0.5,-82.5,0.71,2026,4
-0.5,-81.5,1.22,2026,4
-0.5,-80.5,2.7,2026,4
-0.5,-79.5,8.68,2026,4
-0.5,-78.5,8.9,2026,4
-0.5,-77.5,8.07,2026,4
-0.5,-76.5,9.8,2026,4
-0.5,-75.5,11.77,2026,4
-0.5,-74.5,11.94,2026,4
-0.5,-73.5,11.67,2026,4
-0.5,-72.5,11.79,2026,4
-0.5,-71.5,11.37,2026,4
-0.5,-70.5,10.94,2026,4
-0.5,-69.5,10.93,2026,4
-0.5,-68.5,10.32,2026,4
-0.5,-67.5,9.77,2026,4
-0.5,-66.5,9.59,2026,4
-0.5,-65.5,9.59,2026,4
-0.5,-64.5,9.89,2026,4
-0.5,-63.5,9.91,2026,4
-0.5,-62.5,10.16,2026,4
-0.5,-61.5,10.15,2026,4
-0.5,-60.5,9.86,2026,4
-0.5,-59.5,9.11,2026,4
-0.5,-58.5,8.56,2026,4
-0.5,-57.5,8.47,2026,4
-0.5,-56.5,8.33,2026,4
-0.5,-55.5,6.65,2026,4
-0.5,-54.5,5.75,2026,4
-0.5,-53.5,6.29,2026,4
-0.5,-52.5,6.65,2026,4
-0.5,-51.5,8.73,2026,4
-0.5,-50.5,9.8,2026,4
-0.5,-49.5,11.38,2026,4
-0.5,-48.5,12.06,2026,4
-0.5,-47.5,12.41,2026,4
-0.5,-46.5,11.68,2026,4
-0.5,-45.5,10.34,2026,4
-0.5,-44.5,9.34,2026,4
-0.5,-43.5,9.34,2026,4
-0.5,-42.5,9.45,2026,4
-0.5,-41.5,10.12,2026,4
-0.5,-40.5,11.05,2026,4
-0.5,-39.5,11.67,2026,4
-0.5,-38.5,11.71,2026,4
-0.5,-37.5,11.41,2026,4
-0.5,-36.5,11.1,2026,4
-0.5,-35.5,10.64,2026,4
-0.5,-34.5,10.25,2026,4
-0.5,-33.5,9.75,2026,4
-0.5,-32.5,9.24,2026,4
-0.5,-31.5,8.84,2026,4
-0.5,-30.5,8.3,2026,4
-1.5,-89.5,1.9,2026,4
-1.5,-88.5,1.92,2026,4
-1.5,-87.5,1.72,2026,4
-1.5,-86.5,1.31,2026,4
-1.5,-85.5,0.86,2026,4
-1.5,-84.5,0.52,2026,4
-1.5,-83.5,0.34,2026,4
-1.5,-82.5,0.38,2026,4
-1.5,-81.5,1.02,2026,4
-1.5,-80.5,4.11,2026,4
-1.5,-79.5,15.79,2026,4
-1.5,-78.5,7.35,2026,4
-1.5,-77.5,8.93,2026,4
-1.5,-76.5,10.5,2026,4
-1.5,-75.5,11.61,2026,4
-1.5,-74.5,11.25,2026,4
-1.5,-73.5,11.48,2026,4
-1.5,-72.5,11.28,2026,4
-1.5,-71.5,10.58,2026,4
-1.5,-70.5,10.29,2026,4
-1.5,-69.5,10.09,2026,4
-1.5,-68.5,10.04,2026,4
-1.5,-67.5,9.8,2026,4
-1.5,-66.5,9.48,2026,4
-1.5,-65.5,8.92,2026,4
-1.5,-64.5,9.26,2026,4
-1.5,-63.5,9.32,2026,4
-1.5,-62.5,9.48,2026,4
-1.5,-61.5,9.23,2026,4
-1.5,-60.5,9.62,2026,4
-1.5,-59.5,8.86,2026,4
-1.5,-58.5,7.55,2026,4
-1.5,-57.5,7.34,2026,4
-1.5,-56.5,7.55,2026,4
-1.5,-55.5,6.76,2026,4
-1.5,-54.5,5.93,2026,4
-1.5,-53.5,5.81,2026,4
-1.5,-52.5,6.16,2026,4
-1.5,-51.5,7.34,2026,4
-1.5,-50.5,7.81,2026,4
-1.5,-49.5,9.19,2026,4
-1.5,-48.5,9.45,2026,4
-1.5,-47.5,10.05,2026,4
-1.5,-46.5,10.72,2026,4
-1.5,-45.5,10.36,2026,4
-1.5,-44.5,9.76,2026,4
-1.5,-43.5,8.41,2026,4
-1.5,-42.5,7.74,2026,4
-1.5,-41.5,7.81,2026,4
-1.5,-40.5,8.86,2026,4
-1.5,-39.5,10.1,2026,4
-1.5,-38.5,11.11,2026,4
-1.5,-37.5,11.48,2026,4
-1.5,-36.5,11.4,2026,4
-1.5,-35.5,11.0,2026,4
-1.5,-34.5,10.72,2026,4
-1.5,-33.5,10.45,2026,4
-1.5,-32.5,9.99,2026,4
-1.5,-31.5,9.53,2026,4
-1.5,-30.5,9.06,2026,4
-2.5,-89.5,2.1,2026,4
-2.5,-88.5,2.08,2026,4
-2.5,-87.5,1.84,2026,4
-2.5,-86.5,1.44,2026,4
-2.5,-85.5,0.85,2026,4
-2.5,-84.5,0.41,2026,4
-2.5,-83.5,0.19,2026,4
-2.5,-82.5,0.21,2026,4
-2.5,-81.5,0.44,2026,4
-2.5,-80.5,2.48,2026,4
-2.5,-79.5,10.12,2026,4
-2.5,-78.5,6.24,2026,4
-2.5,-77.5,8.77,2026,4
-2.5,-76.5,10.26,2026,4
-2.5,-75.5,9.97,2026,4
-2.5,-74.5,10.93,2026,4
-2.5,-73.5,10.81,2026,4
-2.5,-72.5,10.13,2026,4
-2.5,-71.5,9.85,2026,4
-2.5,-70.5,9.6,2026,4
-2.5,-69.5,9.51,2026,4
-2.5,-68.5,9.31,2026,4
-2.5,-67.5,9.44,2026,4
-2.5,-66.5,9.26,2026,4
-2.5,-65.5,9.08,2026,4
-2.5,-64.5,8.24,2026,4
-2.5,-63.5,8.29,2026,4
-2.5,-62.5,8.06,2026,4
-2.5,-61.5,8.42,2026,4
-2.5,-60.5,8.4,2026,4
-2.5,-59.5,7.1,2026,4
-2.5,-58.5,7.24,2026,4
-2.5,-57.5,7.54,2026,4
-2.5,-56.5,7.53,2026,4
-2.5,-55.5,8.12,2026,4
-2.5,-54.5,7.52,2026,4
-2.5,-53.5,5.71,2026,4
-2.5,-52.5,6.36,2026,4
-2.5,-51.5,6.2,2026,4
-2.5,-50.5,6.27,2026,4
-2.5,-49.5,6.96,2026,4
-2.5,-48.5,7.34,2026,4
-2.5,-47.5,7.66,2026,4
-2.5,-46.5,8.52,2026,4
-2.5,-45.5,8.46,2026,4
-2.5,-44.5,9.31,2026,4
-2.5,-43.5,8.71,2026,4
-2.5,-42.5,8.1,2026,4
-2.5,-41.5,7.21,2026,4
-2.5,-40.5,6.77,2026,4
-2.5,-39.5,7.74,2026,4
-2.5,-38.5,9.1,2026,4
-2.5,-37.5,10.0,2026,4
-2.5,-36.5,10.57,2026,4
-2.5,-35.5,10.5,2026,4
-2.5,-34.5,10.32,2026,4
-2.5,-33.5,10.02,2026,4
-2.5,-32.5,9.68,2026,4
-2.5,-31.5,9.33,2026,4
-2.5,-30.5,8.99,2026,4
-3.5,-89.5,2.22,2026,4
-3.5,-88.5,2.21,2026,4
-3.5,-87.5,2.11,2026,4
-3.5,-86.5,1.74,2026,4
-3.5,-85.5,1.14,2026,4
-3.5,-84.5,0.54,2026,4
-3.5,-83.5,0.16,2026,4
-3.5,-82.5,0.11,2026,4
-3.5,-81.5,0.27,2026,4
-3.5,-80.5,2.3,2026,4
-3.5,-79.5,6.24,2026,4
-3.5,-78.5,6.88,2026,4
-3.5,-77.5,9.08,2026,4
-3.5,-76.5,9.96,2026,4
-3.5,-75.5,9.5,2026,4
-3.5,-74.5,9.76,2026,4
-3.5,-73.5,9.76,2026,4
-3.5,-72.5,9.97,2026,4
-3.5,-71.5,9.29,2026,4
-3.5,-70.5,8.92,2026,4
-3.5,-69.5,8.52,2026,4
-3.5,-68.5,8.36,2026,4
-3.5,-67.5,8.75,2026,4
-3.5,-66.5,8.55,2026,4
-3.5,-65.5,8.11,2026,4
-3.5,-64.5,8.0,2026,4
-3.5,-63.5,8.33,2026,4
-3.5,-62.5,7.45,2026,4
-3.5,-61.5,7.57,2026,4
-3.5,-60.5,7.87,2026,4
-3.5,-59.5,6.85,2026,4
-3.5,-58.5,7.03,2026,4
-3.5,-57.5,6.89,2026,4
-3.5,-56.5,6.71,2026,4
-3.5,-55.5,6.01,2026,4
-3.5,-54.5,5.06,2026,4
-3.5,-53.5,4.93,2026,4
-3.5,-52.5,4.9,2026,4
-3.5,-51.5,4.93,2026,4
-3.5,-50.5,5.23,2026,4
-3.5,-49.5,5.41,2026,4
-3.5,-48.5,5.54,2026,4
-3.5,-47.5,5.13,2026,4
-3.5,-46.5,5.34,2026,4
-3.5,-45.5,5.96,2026,4
-3.5,-44.5,6.42,2026,4
-3.5,-43.5,6.49,2026,4
-3.5,-42.5,6.16,2026,4
-3.5,-41.5,5.61,2026,4
-3.5,-40.5,4.45,2026,4
-3.5,-39.5,4.37,2026,4
-3.5,-38.5,6.4,2026,4
-3.5,-37.5,7.68,2026,4
-3.5,-36.5,8.65,2026,4
-3.5,-35.5,9.21,2026,4
-3.5,-34.5,9.28,2026,4
-3.5,-33.5,9.09,2026,4
-3.5,-32.5,8.73,2026,4
-3.5,-31.5,8.5,2026,4
-3.5,-30.5,8.13,2026,4
-4.5,-89.5,1.85,2026,4
-4.5,-88.5,1.9,2026,4
-4.5,-87.5,1.81,2026,4
-4.5,-86.5,1.69,2026,4
-4.5,-85.5,1.36,2026,4
-4.5,-84.5,0.66,2026,4
-4.5,-83.5,0.21,2026,4
-4.5,-82.5,0.09,2026,4
-4.5,-81.5,0.15,2026,4
-4.5,-80.5,1.93,2026,4
-4.5,-79.5,4.17,2026,4
-4.5,-78.5,8.27,2026,4
-4.5,-77.5,8.44,2026,4
-4.5,-76.5,8.84,2026,4
-4.5,-75.5,9.11,2026,4
-4.5,-74.5,9.39,2026,4
-4.5,-73.5,9.18,2026,4
-4.5,-72.5,8.46,2026,4
-4.5,-71.5,8.37,2026,4
-4.5,-70.5,8.28,2026,4
-4.5,-69.5,7.81,2026,4
-4.5,-68.5,7.5,2026,4
-4.5,-67.5,7.51,2026,4
-4.5,-66.5,7.61,2026,4
-4.5,-65.5,7.43,2026,4
-4.5,-64.5,7.35,2026,4
-4.5,-63.5,7.31,2026,4
-4.5,-62.5,6.87,2026,4
-4.5,-61.5,6.82,2026,4
-4.5,-60.5,6.63,2026,4
-4.5,-59.5,6.7,2026,4
-4.5,-58.5,6.22,2026,4
-4.5,-57.5,5.99,2026,4
-4.5,-56.5,5.6,2026,4
-4.5,-55.5,5.72,2026,4
-4.5,-54.5,4.96,2026,4
-4.5,-53.5,4.46,2026,4
-4.5,-52.5,4.34,2026,4
-4.5,-51.5,4.04,2026,4
-4.5,-50.5,4.66,2026,4
-4.5,-49.5,4.99,2026,4
-4.5,-48.5,4.1,2026,4
-4.5,-47.5,3.65,2026,4
-4.5,-46.5,3.65,2026,4
-4.5,-45.5,3.83,2026,4
-4.5,-44.5,4.14,2026,4
-4.5,-43.5,4.66,2026,4
-4.5,-42.5,5.0,2026,4
-4.5,-41.5,3.76,2026,4
-4.5,-40.5,3.04,2026,4
-4.5,-39.5,2.89,2026,4
-4.5,-38.5,3.79,2026,4
-4.5,-37.5,4.74,2026,4
-4.5,-36.5,5.18,2026,4
-4.5,-35.5,6.95,2026,4
-4.5,-34.5,8.12,2026,4
-4.5,-33.5,7.81,2026,4
-4.5,-32.5,7.47,2026,4
-4.5,-31.5,7.18,2026,4
-4.5,-30.5,6.94,2026,4
-5.5,-89.5,1.32,2026,4
-5.5,-88.5,1.33,2026,4
-5.5,-87.5,1.33,2026,4
-5.5,-86.5,1.29,2026,4
-5.5,-85.5,1.07,2026,4
-5.5,-84.5,0.67,2026,4
-5.5,-83.5,0.31,2026,4
-5.5,-82.5,0.13,2026,4
-5.5,-81.5,0.08,2026,4
-5.5,-80.5,0.43,2026,4
-5.5,-79.5,2.24,2026,4
-5.5,-78.5,6.31,2026,4
-5.5,-77.5,6.44,2026,4
-5.5,-76.5,7.25,2026,4
-5.5,-75.5,8.54,2026,4
-5.5,-74.5,7.93,2026,4
-5.5,-73.5,7.59,2026,4
-5.5,-72.5,7.57,2026,4
-5.5,-71.5,7.81,2026,4
-5.5,-70.5,7.32,2026,4
-5.5,-69.5,7.15,2026,4
-5.5,-68.5,6.94,2026,4
-5.5,-67.5,6.65,2026,4
-5.5,-66.5,6.8,2026,4
-5.5,-65.5,6.75,2026,4
-5.5,-64.5,6.36,2026,4
-5.5,-63.5,6.36,2026,4
-5.5,-62.5,6.16,2026,4
-5.5,-61.5,6.21,2026,4
-5.5,-60.5,6.04,2026,4
-5.5,-59.5,5.97,2026,4
-5.5,-58.5,5.57,2026,4
-5.5,-57.5,5.18,2026,4
-5.5,-56.5,5.03,2026,4
-5.5,-55.5,4.65,2026,4
-5.5,-54.5,4.27,2026,4
-5.5,-53.5,4.11,2026,4
-5.5,-52.5,3.8,2026,4
-5.5,-51.5,3.55,2026,4
-5.5,-50.5,3.39,2026,4
-5.5,-49.5,3.51,2026,4
-5.5,-48.5,3.31,2026,4
-5.5,-47.5,2.81,2026,4
-5.5,-46.5,2.71,2026,4
-5.5,-45.5,2.64,2026,4
-5.5,-44.5,2.96,2026,4
-5.5,-43.5,3.53,2026,4
-5.5,-42.5,3.54,2026,4
-5.5,-41.5,2.69,2026,4
-5.5,-40.5,2.15,2026,4
-5.5,-39.5,2.78,2026,4
-5.5,-38.5,2.92,2026,4
-5.5,-37.5,2.9,2026,4
-5.5,-36.5,2.98,2026,4
-5.5,-35.5,4.12,2026,4
-5.5,-34.5,7.34,2026,4
-5.5,-33.5,6.71,2026,4
-5.5,-32.5,6.18,2026,4
-5.5,-31.5,5.84,2026,4
-5.5,-30.5,5.57,2026,4
-6.5,-89.5,0.96,2026,4
-6.5,-88.5,0.9,2026,4
-6.5,-87.5,0.88,2026,4
-6.5,-86.5,0.87,2026,4
-6.5,-85.5,0.77,2026,4
-6.5,-84.5,0.58,2026,4
-6.5,-83.5,0.35,2026,4
-6.5,-82.5,0.21,2026,4
-6.5,-81.5,0.09,2026,4
-6.5,-80.5,0.18,2026,4
-6.5,-79.5,1.58,2026,4
-6.5,-78.5,3.1,2026,4
-6.5,-77.5,4.26,2026,4
-6.5,-76.5,6.11,2026,4
-6.5,-75.5,6.19,2026,4
-6.5,-74.5,6.96,2026,4
-6.5,-73.5,6.51,2026,4
-6.5,-72.5,6.6,2026,4
-6.5,-71.5,6.38,2026,4
-6.5,-70.5,6.54,2026,4
-6.5,-69.5,6.31,2026,4
-6.5,-68.5,6.24,2026,4
-6.5,-67.5,6.09,2026,4
-6.5,-66.5,5.74,2026,4
-6.5,-65.5,5.83,2026,4
-6.5,-64.5,5.58,2026,4
-6.5,-63.5,5.65,2026,4
-6.5,-62.5,5.57,2026,4
-6.5,-61.5,5.57,2026,4
-6.5,-60.5,5.45,2026,4
-6.5,-59.5,5.37,2026,4
-6.5,-58.5,4.69,2026,4
-6.5,-57.5,4.89,2026,4
-6.5,-56.5,4.55,2026,4
-6.5,-55.5,3.98,2026,4
-6.5,-54.5,3.74,2026,4
-6.5,-53.5,3.63,2026,4
-6.5,-52.5,3.41,2026,4
-6.5,-51.5,3.28,2026,4
-6.5,-50.5,3.13,2026,4
-6.5,-49.5,3.05,2026,4
-6.5,-48.5,3.18,2026,4
-6.5,-47.5,2.75,2026,4
-6.5,-46.5,2.59,2026,4
-6.5,-45.5,2.29,2026,4
-6.5,-44.5,2.22,2026,4
-6.5,-43.5,2.28,2026,4
-6.5,-42.5,2.52,2026,4
-6.5,-41.5,2.18,2026,4
-6.5,-40.5,1.87,2026,4
-6.5,-39.5,2.33,2026,4
-6.5,-38.5,2.61,2026,4
-6.5,-37.5,2.56,2026,4
-6.5,-36.5,2.24,2026,4
-6.5,-35.5,3.09,2026,4
-6.5,-34.5,6.47,2026,4
-6.5,-33.5,5.69,2026,4
-6.5,-32.5,5.09,2026,4
-6.5,-31.5,4.74,2026,4
-6.5,-30.5,4.39,2026,4
-7.5,-89.5,0.72,2026,4
-7.5,-88.5,0.7,2026,4
-7.5,-87.5,0.7,2026,4
-7.5,-86.5,0.66,2026,4
-7.5,-85.5,0.62,2026,4
-7.5,-84.5,0.52,2026,4
-7.5,-83.5,0.39,2026,4
-7.5,-82.5,0.26,2026,4
-7.5,-81.5,0.14,2026,4
-7.5,-80.5,0.11,2026,4
-7.5,-79.5,0.97,2026,4
-7.5,-78.5,2.84,2026,4
-7.5,-77.5,4.84,2026,4
-7.5,-76.5,5.34,2026,4
-7.5,-75.5,5.51,2026,4
-7.5,-74.5,6.73,2026,4
-7.5,-73.5,5.64,2026,4
-7.5,-72.5,5.53,2026,4
-7.5,-71.5,5.44,2026,4
-7.5,-70.5,5.62,2026,4
-7.5,-69.5,5.54,2026,4
-7.5,-68.5,5.61,2026,4
-7.5,-67.5,5.44,2026,4
-7.5,-66.5,5.32,2026,4
-7.5,-65.5,4.99,2026,4
-7.5,-64.5,4.8,2026,4
-7.5,-63.5,4.93,2026,4
-7.5,-62.5,4.81,2026,4
-7.5,-61.5,4.73,2026,4
-7.5,-60.5,4.81,2026,4
-7.5,-59.5,4.64,2026,4
-7.5,-58.5,4.2,2026,4
-7.5,-57.5,4.16,2026,4
-7.5,-56.5,3.66,2026,4
-7.5,-55.5,3.45,2026,4
-7.5,-54.5,3.42,2026,4
-7.5,-53.5,3.37,2026,4
-7.5,-52.5,3.25,2026,4
-7.5,-51.5,3.06,2026,4
-7.5,-50.5,2.81,2026,4
-7.5,-49.5,2.7,2026,4
-7.5,-48.5,2.72,2026,4
-7.5,-47.5,2.39,2026,4
-7.5,-46.5,1.98,2026,4
-7.5,-45.5,1.6,2026,4
-7.5,-44.5,1.62,2026,4
-7.5,-43.5,1.53,2026,4
-7.5,-42.5,1.41,2026,4
-7.5,-41.5,1.24,2026,4
-7.5,-40.5,1.37,2026,4
-7.5,-39.5,1.82,2026,4
-7.5,-38.5,1.83,2026,4
-7.5,-37.5,1.83,2026,4
-7.5,-36.5,1.64,2026,4
-7.5,-35.5,3.04,2026,4
-7.5,-34.5,5.66,2026,4
-7.5,-33.5,4.89,2026,4
-7.5,-32.5,4.17,2026,4
-7.5,-31.5,3.7,2026,4
-7.5,-30.5,3.33,2026,4
-8.5,-89.5,0.67,2026,4
-8.5,-88.5,0.64,2026,4
-8.5,-87.5,0.63,2026,4
-8.5,-86.5,0.64,2026,4
-8.5,-85.5,0.62,2026,4
-8.5,-84.5,0.52,2026,4
-8.5,-83.5,0.4,2026,4
-8.5,-82.5,0.25,2026,4
-8.5,-81.5,0.21,2026,4
-8.5,-80.5,0.13,2026,4
-8.5,-79.5,0.17,2026,4
-8.5,-78.5,2.13,2026,4
-8.5,-77.5,3.8,2026,4
-8.5,-76.5,5.16,2026,4
-8.5,-75.5,5.08,2026,4
-8.5,-74.5,5.05,2026,4
-8.5,-73.5,5.16,2026,4
-8.5,-72.5,4.83,2026,4
-8.5,-71.5,4.46,2026,4
-8.5,-70.5,4.55,2026,4
-8.5,-69.5,4.69,2026,4
-8.5,-68.5,5.1,2026,4
-8.5,-67.5,4.83,2026,4
-8.5,-66.5,4.74,2026,4
-8.5,-65.5,4.51,2026,4
-8.5,-64.5,4.35,2026,4
-8.5,-63.5,4.25,2026,4
-8.5,-62.5,4.07,2026,4
-8.5,-61.5,3.91,2026,4
-8.5,-60.5,4.08,2026,4
-8.5,-59.5,3.91,2026,4
-8.5,-58.5,3.84,2026,4
-8.5,-57.5,3.66,2026,4
-8.5,-56.5,3.53,2026,4
-8.5,-55.5,3.06,2026,4
-8.5,-54.5,3.0,2026,4
-8.5,-53.5,3.01,2026,4
-8.5,-52.5,2.87,2026,4
-8.5,-51.5,2.72,2026,4
-8.5,-50.5,2.72,2026,4
-8.5,-49.5,2.54,2026,4
-8.5,-48.5,2.28,2026,4
-8.5,-47.5,2.21,2026,4
-8.5,-46.5,1.81,2026,4
-8.5,-45.5,1.43,2026,4
-8.5,-44.5,1.17,2026,4
-8.5,-43.5,1.06,2026,4
-8.5,-42.5,0.88,2026,4
-8.5,-41.5,0.76,2026,4
-8.5,-40.5,0.9,2026,4
-8.5,-39.5,0.96,2026,4
-8.5,-38.5,1.07,2026,4
-8.5,-37.5,1.37,2026,4
-8.5,-36.5,1.98,2026,4
-8.5,-35.5,4.15,2026,4
-8.5,-34.5,5.31,2026,4
-8.5,-33.5,4.18,2026,4
-8.5,-32.5,3.51,2026,4
-8.5,-31.5,3.08,2026,4
-8.5,-30.5,2.77,2026,4
-9.5,-89.5,0.63,2026,4
-9.5,-88.5,0.64,2026,4
-9.5,-87.5,0.64,2026,4
-9.5,-86.5,0.63,2026,4
-9.5,-85.5,0.61,2026,4
-9.5,-84.5,0.52,2026,4
-9.5,-83.5,0.41,2026,4
-9.5,-82.5,0.37,2026,4
-9.5,-81.5,0.25,2026,4
-9.5,-80.5,0.17,2026,4
-9.5,-79.5,0.14,2026,4
-9.5,-78.5,0.43,2026,4
-9.5,-77.5,3.34,2026,4
-9.5,-76.5,4.57,2026,4
-9.5,-75.5,5.0,2026,4
-9.5,-74.5,5.09,2026,4
-9.5,-73.5,4.77,2026,4
-9.5,-72.5,3.96,2026,4
-9.5,-71.5,3.73,2026,4
-9.5,-70.5,3.79,2026,4
-9.5,-69.5,3.85,2026,4
-9.5,-68.5,3.79,2026,4
-9.5,-67.5,4.12,2026,4
-9.5,-66.5,4.14,2026,4
-9.5,-65.5,4.1,2026,4
-9.5,-64.5,3.89,2026,4
-9.5,-63.5,3.64,2026,4
-9.5,-62.5,3.56,2026,4
-9.5,-61.5,3.62,2026,4
-9.5,-60.5,3.46,2026,4
-9.5,-59.5,3.2,2026,4
-9.5,-58.5,2.95,2026,4
-9.5,-57.5,2.95,2026,4
-9.5,-56.5,2.87,2026,4
-9.5,-55.5,2.84,2026,4
-9.5,-54.5,2.42,2026,4
-9.5,-53.5,2.45,2026,4
-9.5,-52.5,2.49,2026,4
-9.5,-51.5,2.6,2026,4
-9.5,-50.5,2.41,2026,4
-9.5,-49.5,2.17,2026,4
-9.5,-48.5,1.76,2026,4
-9.5,-47.5,1.68,2026,4
-9.5,-46.5,1.37,2026,4
-9.5,-45.5,1.18,2026,4
-9.5,-44.5,1.0,2026,4
-9.5,-43.5,0.76,2026,4
-9.5,-42.5,0.6,2026,4
-9.5,-41.5,0.48,2026,4
-9.5,-40.5,0.56,2026,4
-9.5,-39.5,0.7,2026,4
-9.5,-38.5,1.1,2026,4
-9.5,-37.5,1.8,2026,4
-9.5,-36.5,3.31,2026,4
-9.5,-35.5,5.07,2026,4
-9.5,-34.5,3.96,2026,4
-9.5,-33.5,3.3,2026,4
-9.5,-32.5,2.92,2026,4
-9.5,-31.5,2.56,2026,4
-9.5,-30.5,2.31,2026,4
-10.5,-89.5,0.66,2026,4
-10.5,-88.5,0.65,2026,4
-10.5,-87.5,0.62,2026,4
-10.5,-86.5,0.61,2026,4
-10.5,-85.5,0.6,2026,4
-10.5,-84.5,0.57,2026,4
-10.5,-83.5,0.52,2026,4
-10.5,-82.5,0.4,2026,4
-10.5,-81.5,0.26,2026,4
-10.5,-80.5,0.24,2026,4
-10.5,-79.5,0.15,2026,4
-10.5,-78.5,0.15,2026,4
-10.5,-77.5,1.47,2026,4
-10.5,-76.5,3.26,2026,4
-10.5,-75.5,4.73,2026,4
-10.5,-74.5,4.69,2026,4
-10.5,-73.5,4.36,2026,4
-10.5,-72.5,4.09,2026,4
